Код ;  Номер ; Описание ; Цена
58553 ; F6U17AE ; Цветной  №953XL к HP OfficeJet Pro 8210 / 8710 / 8720 / 8725 / 8730 повышенной емкости Magenta (~1600стр) ; 938 ; 1180,64 ; 
58550 ; F6U18AE ; Цветной  №953XL к HP OfficeJet Pro 8210 / 8710 / 8720 / 8725 / 8730 повышенной емкости Yellow (~1600стр) ; 938 ; 1180,64 ; 
20588 ; C8719HE ; черный №177XL к HP PhotoSmart 3213 / 3313 / 8253 / C5183 / D7163 / D7363 повышенной емкости Black (17ml) ; 1392 ; 1748,01 ; 
20400 ; C8721HE ; черный №177 к HP PhotoSmart 3213 / 3313 / 8253 / C5183 / D7163 / D7363 Black (6ml) ; 696 ; 873,39 ; 
20589 ; C8772HE ; цветной №177 к HP PhotoSmart 3213 / 3313 / 8253 / C5183 / D7163 / D7363 Magenta (3,5ml) ; 491 ; 617,51 ; 
20591 ; C8774HE ; цветной №177 к HP PhotoSmart 3213 / 3313 / 8253 / C5183 / D7163 / D7363 Light Cyan (5,5ml) ; 491 ; 616,41 ; 
20592 ; C8775HE ; цветной №177 к HP PhotoSmart 3213 / 3313 / 8253 / C5183 / D7163 / D7363 Light Magenta (5,5ml) ; 491 ; 615,37 ; 
35971 ; CB317HE ; черный фото №178 к HP PhotoSmart С5383 / C6383 / D5463 / Pro B8553,  PhotoBlack (130 л) ; 342 ; 428,82 ; 
35976 ; CB322HE ; черный фото №178XL к HP PhotoSmart С5383 / C6383 / D5463 / Pro B8553,  PhotoBlack (290 л) ; 624 ; 785,18 ; 
18440 ; C9351AE ; черный №21 для DeskJet 3920 / 3940 / D2360 / F2180 / F4180 / F380 /, Officejet 4355,  PSC 1410, (190стр) ; 741 ; 781,52 ; 
35696 ; C9351CE ; черный №21 XL для DeskJet D1560 / F325 / F2180 / F2280 / F4180 /, Officejet 4355 / J3680 (475стр) ; 1048 ; 1316,39 ; 
18439 ; C9352AE ; цветой №22 для DeskJet 3920 / 3940 / D2360 / F2180/ F4180/F380, Officejet 4355,  PSC 1410, (165стр) ; 795 ; 997,58 ; 
35695 ; C9352CE ; цветой №22 XL для DeskJet D1560 / D4363 / F325 / F2180 / F2280 / F4180 /, Officejet 4355 / 5610 / J3680 (415стр) ; 1082 ; 1360,55 ; 
953 ; C4844A ; черный №10  Design Jet 500/800/815/820/100/110/110NR   CP-1700 / 1700PS / 1700D OfficeJet K850 (69 ml) ; 1847 ; 1936,28 ; 
5066 ; C4810A ; PrintHead №11 (головка) DesignJet 100/110/500/510/800 CP-1700/1700PS/1700D  Business InkJet 1000/1100d OfficeJet K850 Black ; 1898 ; 1991,06 ; 
5067 ; C4811A ; PrintHead №11 (головка) DesignJet 100/110/500/510/800 CP-1700/1700PS/1700D  Business InkJet 1000/1100d OfficeJet K850 Cyan ; 1898 ; 2037,63 ; 
5068 ; C4812A ; PrintHead №11 (головка) DesignJet 100/110/500/510/800 CP-1700/1700PS/1700D  Business InkJet 1000/1100d OfficeJet K850 Magenta ; 1898 ; 2001,43 ; 
5069 ; C4813A ; PrintHead №11 (головка) DesignJet 100/110/500/510/800 CP-1700/1700PS/1700D  Business InkJet 1000/1100d OfficeJet K850 Yellow ; 1898 ; 2001,43 ; 
10332 ; C4836A ; Цветной №11 к DJ 2600 / CP 1700 / DesignJet 10/100/110/110NR  Business InkJet 1000/1100d OfficeJet K850 (Cyan) (28 ml) ; 1745 ; 2197,23 ; 
10333 ; C4837A ; Цветной №11 к DJ 2600 / CP 1700 / DesignJet 10/100/110/110NR  Business InkJet 1000/1100d OfficeJet K850 (Magenta) (28 ml) ; 1745 ; 2196,96 ; 
10334 ; C4838A ; Цветной №11 к DJ 2600 / CP 1700 / DesignJet 10/100/110/110NR  Business InkJet 1000/1100d OfficeJet K850 (Yellow) (28 ml) ; 1589 ; 1999,03 ; 
9708 ; C4921A ; PrintHead №14 (головка) CP 1160 / OfficeJet d125xi  Cyan ; 568 ; 718,60 ; 
9709 ; C4922A ; PrintHead №14 (головка) CP 1160 / OfficeJet d125xi  Magenta ; 568 ; 718,06 ; 
41136 ; CH565A ; Черный №82 к Design Jet 100 / 111 /  510 (69 ml) Black ; 1740 ; 1830,62 ; 
4721 ; C4911A ; Цветной №82 к Design Jet 5xx / 800 (69 ml) Cyan ; 1639 ; 2063,30 ; 
4723 ; C4912A ; Цветной №82 к Design Jet 5xx / 800 (69 ml) Magenta ; 1639 ; 1756,90 ; 
4722 ; C4913A ; Цветной №82 к Design Jet 5xx / 800 (69 ml) Yellow ; 1639 ; 1756,90 ; 
38816 ; C4847A ; Черный №80 к Design Jet 1050C/1055CM 680 ml ; 1706 ; 2170,17 ; 
20980 ; C9422A ; PrintHead №85 (головка) к Design Jet 130 / 130nr / 130gr Yellow ; 1650 ; 2075,21 ; 
20993 ; C9425A ; цветной №85 к Design Jet 130 / 130nr / 130gr Cyan (28ml) ; 1689 ; 2122,09 ; 
21683 ; C9391AE ; цветной №88 Large к OfficeJet K550/K5400/K8600/L7400/L7480/L7580/L7590/7680/7780 Vivera Cyan (17,1ml) ; 967 ; 1216,45 ; 
22145 ; C9393AE ; цветной №88 Large к OfficeJet K550/K5400/K8600/L7400/L7480/L7580/L7590/7680/7780 Vivera Yellow (17,1ml) ; 967 ; 1215,23 ; 
29947 ; C9452A ; цветной №70 к Design Jet Z2100 Cyan, VIVERA (130ml) ; 1138 ; 1445,12 ; 
29950 ; C9453A ; цветной №70 к Design Jet Z2100 Magenta, VIVERA (130ml) ; 1138 ; 1448,86 ; 
29952 ; C9455A ; цветной №70 к Design Jet Z2100 Light Magenta, VIVERA (130ml) ; 1138 ; 1447,32 ; 
29942 ; C9390A ; цветной №70 к Design Jet Z2100 LightCyan, VIVERA (130ml) ; 1138 ; 1447,51 ; 
38765 ; C9457A ; цветной №70 к Design Jet Z2100 Green, VIVERA (130ml) ; 1138 ; 1442,52 ; 
38766 ; C9458A ; цветной №70 к Design Jet Z2100 Blue, VIVERA (130ml) ; 1138 ; 1442,52 ; 
30837 ; C9372A ; цветной №72 к Design Jet T610/T1100 Magenta, VIVERA (130ml) ; 1254 ; 1587,22 ; 
50846 ; CZ129A ; черный №711 к Design Jet 120 / 520 Black (38ml) ; 1279 ; 1340,72 ; 
50850 ; CZ133A ; черный №711 к Design Jet 120 / 520 Black (80ml) ; 1878 ; 1988,93 ; 
50844 ; CZ130A ; цветной №711 к Design Jet 120 / 520 Cyan ; 964 ; 1120,65 ; 
50843 ; CZ131A ; цветной №711 к Design Jet 120 / 520 Magenta ; 964 ; 1120,65 ; 
50845 ; CZ132A ; цветной №711 к Design Jet 120 / 520 Yellow ; 964 ; 1114,22 ; 
50848 ; CZ135A ; цветной №711 к Design Jet 120 / 520 Magenta (3-pack) ; 2233 ; 2342,04 ; 
50847 ; CZ134A ; цветной №711 к Design Jet 120 / 520 Cyan (3-pack) ; 2233 ; 2342,04 ; 
50849 ; CZ136A ; цветной №711 к Design Jet 120 / 520 Yellow (3-pack) ; 2233 ; 2342,04 ; 
44306 ; 3484B002 ; Картридж 725 Black для LBP 6000 / MF 3010  (1600 стр) ; 1878 ; 2360,51 ; 
57995 ; 9435B002 ; Картридж 737 MF221/212/216/217/226/229 Black (2400 стр) ; 2111 ; 2638,59 ; 
39531 ; 1659B006 ; Тонер Canon C-EXV26 C1028i/C1028iF Cyan (6000 стр) ; 877 ; 1129,18 ; 
39533 ; 1658B006 ; Тонер Canon C-EXV26 C1028i/C1028iF Magenta (6000 стр) ; 877 ; 1129,18 ; 
39534 ; 1657B006 ; Тонер Canon C-EXV26 C1028i/C1028iF Yellow (6000 стр) ; 877 ; 1129,18 ; 
41852 ; 2785B002 ; Тонер Canon C-EXV33 iR2520/2520i/2530/2530i Black (14600 стр) ; 1270 ; 1313,61 ; 
57228 ; 3782B002 ; Тонер Canon C-EXV34 C2220L/C2220i/C2225i/C2230i Black (23000 стр) ; 911 ; 1146,31 ; 
57229 ; 3783B002 ; Тонер Canon C-EXV34 C2220L/C2220i/C2225i/C2230i Cyan (19000 стр) ; 3016 ; 3800,15 ; 
57230 ; 3784B002 ; Тонер Canon C-EXV34 C2220L/C2220i/C2225i/C2230i Magenta (19000 стр) ; 3016 ; 3796,68 ; 
57231 ; 3785B002 ; Тонер Canon C-EXV34 C2220L/C2220i/C2225i/C2230i Yellow (19000 стр) ; 3016 ; 3796,68 ; 
37422 ; 2146B005 ; Картридж CL-38 color (для PIXMA IP1800/2500) , ~205 А4/5% ; 542 ; 561,70 ; 
57149 ; 9064B001 ; Картридж CL-56 PIXMA Ink Efficiency E404 Color ; 370 ; 406,15 ; 
52432 ; 5220B001 ; Картридж  CL-441XL Color  для PIXMA MG2140/2240/3140/3240/3540/4140/4240 MX374/394/434/454/474/514/524/534  ~400 стр. при 5% (А4)  ; 635 ; 656,02 ; 
53491 ; 8284B001 ; Картридж  CL-446XL Color  для PIXMA PIXMA MG2440/MG2450/MG2940/iP2840 ; 795 ; 997,24 ; 
55118 ; 8285B001 ; Картридж  CL-446 Color  для PIXMA MG2440/MG2450/MG2940/iP2840 ; 486 ; 611,28 ; 
37421 ; 2971B007 ; Картридж CL-513 Color повыш. емкости (Pixma MP230/240/250/252/260/270/272/280/282/480/490/492/495/499, MX320/330/340/350/360/410/420) ~349 стр при 5% ; 718 ; 762,32 ; 
37117 ; 2933B004 ; Картридж CLI-521 Black Pixma MP540/550560/620/630/640/980/990 MX890/870 Ip3600/4600/4700 ~1875 стр при 5% ; 403 ; 506,99 ; 
37144 ; 2934B004 ; Картридж CLI-521 Cyan Pixma MP540/550560/620/630/640/980/990 MX890/870 Ip3600/4600/4700 ~510 стр при 5% ; 370 ; 465,53 ; 
37294 ; 2935B004 ; Картридж CLI-521 Magenta Pixma MP540/550560/620/630/640/980/990 MX890/870 Ip3600/4600/4700 ~510 стр при 5% ; 370 ; 465,41 ; 
37116 ; 2936B004 ; Картридж CLI-521 Yellow Pixma MP540/550560/620/630/640/980/990 MX890/870 Ip3600/4600/4700 ~510 стр при 5% ; 370 ; 465,41 ; 
56189 ; 2934B010 ; Картридж CLI-521  Bundle (C,M,Y) MP540/630 Pixma MP540/550560/620/630/640/980/990 MX890/870 Ip3600/4600/4700  ; 967 ; 1215,93 ; 
37417 ; 2932B004 ; Картридж PGI-520Bk (Pixma MP540/550/560/620/630/640/980/990 MX860/870 iP3600/4600/4700) 19мл ; 430 ; 540,71 ; 
38261 ; 2145B005 ; Картридж PG-37 black (для PIXMA iP 1800/2500) ~220 стр при 5% ; 425 ; 534,36 ; 
21069 ; 0615B025AA ; Картридж PG-40 black FINE (для фотопринтеров iP1600/1700/1800/2200/2500, MP150/170/450, Fax JX200/500), ~200 А4/5% ; 496 ; 624,17 ; 
53694 ; 0616B001 ; Картридж PG-50 black High Yield FINE (для фотопринтеров PIXMA iP2200, MP150/170/160/450/460), ~300 А4/5% ; 568 ; 717,92 ; 
37418 ; 2970B007 ; Картридж PG-510 black Pixma MP230/240/250/252/260/270/272/280/282/480/490/492/495/499, MX320/330/340/350/360/410/420 ~329 стр при 5% ; 365 ; 459,67 ; 
37419 ; 2969B007 ; Картридж PG-512 High Yield black Pixma MP230/240/250/252/260/270/272/280/282/480/490/492/495/499, MX320/330/340/350/360/410/420 ~400 стр при 5% ; 581 ; 730,68 ; 
45259 ; 4556B001 ; Картридж CLI-426Bk Black  для iP4840/4940/MG5140/MG5240/MG5340/MG6140/MG6240//MG8140/MG8240/IX6540/MX714/880/884/894 9мл ; 347 ; 436,98 ; 
13389 ; 1101213 ; Тонер OKI Page B4100 / 4200 / 4250 / 4300 (2500 стр.) ; 305 ; 380,55 ; 
52108 ; SU730A ; Картридж MLT-D103S для ML-2955ND/ SCX-4729FD  (1500 копий) ; 1583 ; 1660,25 ; 
52106 ; SU718A ; Картридж MLT-D103L для ML-2955ND/ SCX-4729FD  (2500 копий) ; 1726 ; 1817,48 ; 
44501 ; SU748A ; Картридж MLT-D104S для ML-1660/1665/1667/1860/1865/1867, SCX-3200/3205/3207/3217/3220 (1500копий) ; 1847 ; 1968,94 ; 
52743 ; SU909A ; Картридж MLT-D203S для SL-M3870FD/M3870FW/M3820D/ M3820ND/M4070FR/M4020ND (3 000 копий) ; 2284 ; 2871,07 ; 
52746 ; MLT-D203U ; Картридж MLT-D203U для SL-M3870FD/M3870FW/M3820D/ M3820ND/M4070FR/M4020ND (15 000 копий) ; 6141 ; 7724,17 ; 
45764 ; SU953A ; Картридж MLT-D205E для ML-3310D/3710D, SCX-4833FD5637FR  (10000стр.) ; 4111 ; 5175,20 ; 
52429 ; MLT-D208S ; Картридж MLT-D208S для SCX-5635/5835/5935  (4000 копий) ; 1665 ; 2100,85 ; 
46548 ; MLT-D208L ; Картридж MLT-D208L для SCX-5635/5835/5935  (10 000 копий) ; 2487 ; 3138,04 ; 
38126 ; SV017A ; Картридж MLT-D209S для SCX-4824FN/4828FN  (2000 копий) ; 2862 ; 3002,62 ; 
38840 ; SV007A ; Картридж MLT-D209L для SCX-4824FN/4828FN (5 000 копий) ; 3411 ; 4285,06 ; 
42133 ; SU739A ; Картридж MLT-D1043S для ML-1661 (1500 копий) ; 1370 ; 1436,60 ; 
17314 ; ML-7300DA ; Картридж ML-7300 DA (для Samsung ML-7300) (10 000 копий) ; 609 ; 809,47 ; 
43606 ; CLT-M407S ; Тонер-Картридж CLP-320/N, CLP-325, CLX-3185/N/FN, Magenta ~1000 стр@5% (A4) ; 1370 ; 1722,84 ; 
35320 ; CLT-C409S ; Тонер-Картридж CLP-310/N, CLP-315/W, CLX-3170FN, CLX-3175/N/FN/FW, Cyan ~1000 стр@5% (A4) ; 1269 ; 1597,37 ; 
35321 ; SU274A ; Тонер-Картридж CLP-310/N, CLP-315/W, CLX-3170FN, CLX-3175/N/FN/FW, Magenta ~1000 стр@5% (A4) ; 914 ; 1149,15 ; 
8224 ; 106R441 ; Картридж к DocuPrint P1210  (3000 стр.) ; 662 ; 832,39 ; 
42521 ; 106R01485 ; Тонер-картридж Xerox WC 3210/3220 MFP(2000 стр) ; 2560 ; 3224,18 ; 
491 ; 113R00265 ; Картридж Xerox DocuPrint 4508  (5000 стр.) ; 1960 ; 2487,98 ; 
11557 ; 109R00639 ; Картридж Xerox  Phaser 3110 / 3210  (3000 стр.) ; 3130 ; 3927,47 ; 
17042 ; 109R00748 ; Картридж Xerox  Phaser 3116  (3000 стр.) ; 2043 ; 2572,54 ; 
31529 ; 109R00746 ; Картридж Xerox  Phaser 3150  (3500) ; 2319 ; 2919,72 ; 
22830 ; 106R01033 ; Картридж Xerox  Phaser 3420 / 3425  (5000 стр.) ; 2760 ; 3476,00 ; 
36541 ; 106R01147 ; Картридж Xerox Phaser 6300/6350 Black (10 000 стр.) ; 1960 ; 2478,19 ; 
133 ; 8R07880 ; Картридж XJ8C цветной ; 286 ; 367,41 ; 
136 ; 8R7660 - 3 ; Картридж-вставка к XJ4C B/C/Y/M (за 1 цвет) ; 171 ; 216,64 ; 
25298 ; ET-CBP8E ; Лезвие очистки EasyTake XEROX P8e/Lexmark Optra e310/e312 (5шт/уп) Wiper Blade ; 56 ; 70,66 ; 
36502 ; IBIP21GS ; Фотобарабан к Xerox DocuPrint N2125/Phaser 4400 Drum with Gears, HANP ; 144 ; 179,86 ; 
494 ;  ; Тонер к RX-С55 C/Y/M  ; 2192 ; 2756,46 ; 
37019 ;  ; Чип к картриджу Xerox Phaser 3428 ; 28 ; 35,63 ; 
21005 ; TN2075 ; Тонер картридж Brother HL-20xxR, DCP70xxR, MFC7xxxR   3000 копий ; 2186 ; 2725,24 ; 
37829 ; TN2175 ; Тонер картридж Brother HL-21x0R, DCP-7030/ 7032, MFC-7320 (2600 стр) ; 1491 ; 1858,91 ; 
44615 ; TN3170 ; Тонер картридж Brother HL-52xx  (7000 л) ; 2186 ; 2725,24 ; 
59027 ; AE-1292N ; Картридж Epson T1292 Cyan ActiveJet new ; 83 ; 104,06 ; 
59028 ; AE-1293N ; Картридж Epson T1293 Magenta ActiveJet new ; 83 ; 104,06 ; 
59018 ; AE-1294N ; Картридж Epson T1294 Yellow ActiveJet new ; 83 ; 104,06 ; 
59019 ; AE-1301N ; Картридж Epson T1301 Black ActiveJet new ; 171 ; 213,91 ; 
59020 ; AE-1302N ; Картридж Epson T1302 Cyan ActiveJet new ; 171 ; 213,91 ; 
59021 ; AE-1303N ; Картридж Epson T1303 Magenta ActiveJet new ; 171 ; 213,91 ; 
59022 ; AE-1304N ; Картридж Epson T1304 Yellow ActiveJet new ; 171 ; 213,91 ; 
59043 ; ATH-05NX ; Картридж HP 05X CE505X  ActiveJet new ; 938 ; 1177,74 ; 
59040 ; ATH-35N ; Картридж HP 35A CB435A  ActiveJet new ; 739 ; 927,13 ; 
59046 ; ATH-55NX ; Картридж HP 55X CE255X  ActiveJet new ; 1308 ; 1641,03 ; 
59036 ; AH-22RX ; Картридж HP №22XL C9352 ActiveJet remanufactured ; 586 ; 735,60 ; 
59057 ; KH-78R ; Картридж HP №78 C6578 Actis remanufactured ; 496 ; 622,30 ; 
55957 ; PN-80AR ; Картридж HP LJ CF280A (PN-80AR) (~2700 стр при 5%А4) LaserJet Pro 400 M401/ M425 ; 832 ; 1045,74 ; 
57002 ; G&G-712 ; Картридж для Canon LBP-3010/3020 CB435A / Canon 712 Black (~ 1500 при 5%А4)  ; 589 ; 738,06 ; 
57003 ; G&G-725 ; Картридж для Canon LBP-6000/6020/MF3010 CE285A / Canon 725 Black (~1600 при 5%А4)  ; 575 ; 720,70 ; 
58864 ; G&G-D119S ; Картридж для Samsung ML-1610/1615/2010/2015/ 2510/2570, SCX-4321/4521 Black (~2000 при 5%А4) ; 964 ; 1208,66 ; 
57008 ; G&G-CF280A ; Картридж для HP LJ M425dn/M425dw/M401a CF280A Black (~2700 при 5%А4)  ; 584 ; 612,03 ; 
57014 ; G&G-CE285A ; Картридж для HP LJ P1102/1102w/M1132/M1212nf CE285A / Canon 725 Black (~1600 при 5%А4)  ; 558 ; 582,93 ; 
62122 ; G&G-TN1095 ; Картридж G&G для Brother HL-1202R, DCP-1602R (~1500 при 5%А4) ; 276 ; 347,28 ; 
10263 ; R13.12S ; Refill (заправка), черный, (кольцо) 13*12 (за 1 шт) ; 41 ; 51,42 ; 
39832 ; S042200 ; Бумага Premium Semiglossy Photo Paper 10x15, 251g/m2 (500 sheets) Полуглянцевая фотобумага  ; 1421 ; 1484,61 ; 
16920 ; S041826 ; Бумага Premium Glossy Photo Paper 10x15, 255g/m2 (500 sheets) Высококачественная, глянцевая фотобумага ; 1421 ; 1484,61 ; 
16921 ; S041875 ; Бумага Premium Glossy Photo Paper 13x18, 255g/m2 (50 sheets) Высококачественная, глянцевая фотобумага ; 386 ; 403,39 ; 
39828 ; S042199 ; Бумага Premium Glossy Photo Paper 13x18, 255g/m2 (500 sheets) Высококачественная, глянцевая фотобумага ; 2111 ; 2215,60 ; 
38288 ; S042549 ; Бумага Glossy Photo Paper 10x15, 200g/m2 (500 sheets) Плотная, глянцевая фотобумага (замена S042201 и S042202) ; 1051 ; 1098,61 ; 
58985 ; S400037 ; Бумага Value Glossy Photo Paper 10x15, 183g/m2 (20 sheets) Глянцевая фотобумага с покрытием для ежедневной печати. Для всех типов печати. ; 71 ; 89,22 ; 
58987 ; S400035 ; Бумага Value Glossy Photo Paper A4, 183g/m2 (20 sheets) Глянцевая фотобумага с покрытием для ежедневной печати. Для всех типов печати. ; 162 ; 203,91 ; 
14326 ; S041215 ; Бумага Color Laser Paper A4, 82g/m2 (250 sheets) Матовая, для печати на цветном лазерном принтере ; 171 ; 214,94 ; 
3033 ; S041287 ; Бумага Premium Glossy Photo Paper A4, 255 g/m2 (20 sheets) Высококачественная глянцевая фотобумага ; 497 ; 625,27 ; 
40629 ; S041624 ; Бумага Premium Glossy Photo Paper A4, 255 g/m2 (50 sheets) Высококачественная глянцевая фотобумага ; 964 ; 1017,14 ; 
3034 ; S041332 ; Бумага Premium SemiGlossy Photo Paper A4, 251g/m2 (20 sheets) Высококачественная полуглянцевая фотобумага ; 487 ; 612,77 ; 
9473 ; S041569 ; Бумага Double Side Mate Paper A4, 178g/m2 (50 sheets) (0.247мм) Плотная ярко-белая бумага с двусторонним матовым покрытием ; 536 ; 674,21 ; 
14328 ; S041264 ; Бумага Matte Paper-Heavyweight A3+ (50л.)  167 g/m2 Матовая бумага высокого качества для Photo ; 1066 ; 1338,86 ; 
3115 ; S041334 ; Бумага Premium Semigloss Photo Paper A3, 251g/m2 (20 sheets) Высококачественная полуглянцевая фотобумага ; 685 ; 860,23 ; 
50929 ; S042123 ; Бумага Premium Luster Photo Paper A2, 235 г/м2 (25 sheets) Глянцевая бумага с оригинальной мелкозернистой текстурой, которая максимально точно имитирует классическую бумагу для фотографий. ; 911 ; 1142,84 ; 
3116 ; S041352 ; "Бумага Watercolor Paper-Radiant White A3+, 190g/m2 (20 sheets) Текстурированная, матовая, для создания эффекта ""акварель""" ; 1015 ; 1272,48 ; 
47858 ; S045278 ; "Бумага Epson Bond Paper Bright (24"") 610мм x 50м, 90 г/м2 Матовое покрытие. Для каждодневной печати водорастворимыми и пигментными чернилами. Для печати чертежей, тех. Презентаций, КАД, ГИС." ; 415 ; 521,26 ; 
56154 ; S045280 ; "Бумага Epson Bond Paper Bright (36"") 914мм x 50м, 90 г/м2 матовое покрытие. Для каждодневной печати водорастворимыми и пигментными чернилами. Для печати чертежей, тех. Презентаций, КАД, ГИС." ; 457 ; 575,23 ; 
51326 ; S045282 ; "Бумага Epson Bond Paper Satin (24"") 610мм x 50м, 90 г/м2 Белый носитель широкого применения для каждодневной печати водорастворимыми и пигментными чернилами." ; 508 ; 639,92 ; 
3975 ; S041295 ; "Бумага Presentation Мatte Paper (24"")610mm x 25m, 172g/m2 Матовая фотобумага, для многоцелевого использования" ; 1164 ; 1463,25 ; 
12192 ; S041598 ; "Бумага Enhanced Matte Poster Board (24"") 610mm X 762mm, 1170g/m2 Очень плотная, ярко-белая, матовая, (толщина 1.3 мм)" ; 2219 ; 2789,64 ; 
43623 ; S041640 ; "Бумага Premium Glossy Photo Paper (44"")1118mm x 30.5m, 250 g/m2 Высококачественная, плотная, глянцевая фотобумага" ; 4294 ; 5397,69 ; 
48732 ; S045289 ; "Бумага Presentation Paper HiRes (42"") 1067мм x 30м, 120 г/м2 Многоцелевой матовый носитель для коммерческой печати. " ; 1381 ; 1733,49 ; 
55320 ; 450L90504 ; "Бумага Xerox Inkjet Monochrome (80 г/м2) 610mmx50m.  Бумага в рулонах на основе сорта офисной бумаги класса A Xerox Premier. Предназначена для черно-белой струной печати, подходит также для цветной печати с низкой заливкой и невысоким разрешением; 320,5; 340,5;
56155 ; 450L90503 ; "Бумага Xerox Inkjet Monochrome (80 г/м2) 914mmx50m.  Бумага в рулонах на основе сорта офисной бумаги класса A Xerox Premier. Предназначена для черно-белой струной печати, подходит также для цветной печати с низкой заливкой и невысоким разрешением; 420,5; 440,5;
